person_id,logged_on,exercise,reps,duration_sec,distance_km,laps,note,source
1,2023-12-29,swim_free,,3609.0,,34.0,배영 약 20바퀴,gform
1,2023-12-30,pushup,20.0,,,,,gform
1,2023-12-30,run,,2400.0,5.6,,,gform
1,2023-12-31,pushup,20.0,,,,,gform
1,2023-12-31,run,,2400.0,6.0,,,gform
1,2024-01-01,core,160.0,,,,,gform
1,2024-01-01,pushup,160.0,,,,,gform
1,2024-01-01,run,,2400.0,5.7,,,gform
1,2024-01-02,swim_free,,3849.0,,40.0,,gform
1,2024-01-04,core,150.0,,,,,gform
1,2024-01-04,pushup,170.0,,,,,gform
1,2024-01-04,run,,2400.0,6.0,,,gform
1,2024-01-05,swim_free,,3357.0,,26.0,,gform
1,2024-01-08,swim_free,,3645.0,,30.0,,gform
1,2024-01-09,swim_free,,3579.0,,31.0,,gform
1,2024-01-10,swim_free,,3597.0,,35.0,,gform
1,2024-01-11,swim_free,,3621.0,,39.0,,gform
1,2024-01-12,swim_free,,3573.0,,37.0,,gform
1,2024-01-13,core,170.0,,,,,gform
1,2024-01-13,pushup,160.0,,,,,gform
1,2024-01-13,run,,2400.0,6.0,,,gform
1,2024-01-14,swim_free,,3573.0,,36.0,,gform
1,2024-01-15,swim_free,,3585.0,,40.0,,gform
1,2024-01-16,swim_free,,3567.0,,40.0,,gform
1,2024-01-17,swim_free,,3621.0,,34.0,오른팔 통증,gform
1,2024-01-18,core,170.0,,,,,gform
1,2024-01-18,leg,150.0,,,,,gform
1,2024-01-18,run,,2460.0,5.8,,,gform
1,2024-01-19,swim_free,,3561.0,,40.0,,gform
1,2024-01-20,core,70.0,,,,,gform
1,2024-01-20,leg,70.0,,,,,gform
1,2024-01-20,pushup,70.0,,,,,gform
1,2024-01-20,run,,2460.0,5.8,,,gform
1,2024-01-21,swim_free,,3411.0,,37.5,,gform
1,2024-01-22,core,100.0,,,,,gform
1,2024-01-22,leg,100.0,,,,,gform
1,2024-01-22,pushup,80.0,,,,,gform
1,2024-01-22,run,,2400.0,5.9,,,gform
1,2024-01-23,swim_free,,3291.0,,40.0,수영 최고 기록,gform
1,2024-01-24,swim_free,,3111.0,,40.0,수영 최고 기록,gform
1,2024-01-25,swim_free,,3219.0,,40.0,,gform
1,2024-01-26,swim_free,,3285.0,,40.0,,gform
1,2024-01-27,core,108.0,,,,,gform
1,2024-01-27,leg,50.0,,,,,gform
1,2024-01-27,pushup,80.0,,,,,gform
1,2024-01-27,run,,2460.0,5.2,,,gform
1,2024-01-28,core,100.0,,,,,gform
1,2024-01-28,leg,100.0,,,,,gform
1,2024-01-28,pushup,100.0,,,,,gform
1,2024-01-28,run,,2460.0,4.8,,,gform
1,2024-01-29,swim_free,,3507.0,,40.0,,gform
1,2024-01-30,swim_free,,3477.0,,40.0,,gform
1,2024-01-31,swim_free,,3669.0,,40.0,,gform
1,2024-02-01,swim_free,,3129.0,,40.0,,gform
1,2024-02-02,swim_free,,3375.0,,40.0,,gform
1,2024-02-04,pushup,110.0,,,,,gform
1,2024-02-04,run,,1701.0,4.0,,,gform
1,2024-02-05,pushup,120.0,,,,,gform
1,2024-02-05,run,,2460.0,5.9,,,gform
1,2024-02-06,swim_free,,3459.0,,40.0,,gform
1,2024-02-07,swim_free,,3561.0,,38.0,,gform
1,2024-02-08,core,100.0,,,,,gform
1,2024-02-08,pushup,110.0,,,,,gform
1,2024-02-08,run,,2520.0,6.0,,,gform
1,2024-02-09,core,150.0,,,,,gform
1,2024-02-09,pushup,100.0,,,,,gform
1,2024-02-09,run,,2460.0,5.4,,,gform
1,2024-02-10,core,120.0,,,,,gform
1,2024-02-10,pushup,130.0,,,,,gform
1,2024-02-10,run,,2400.0,5.8,,,gform
1,2024-02-11,core,150.0,,,,,gform
1,2024-02-11,pushup,150.0,,,,,gform
1,2024-02-11,run,,2400.0,6.0,,,gform
1,2024-02-12,core,150.0,,,,,gform
1,2024-02-12,pushup,150.0,,,,,gform
1,2024-02-12,run,,2400.0,6.0,,,gform
1,2024-02-14,swim_free,,3549.0,,39.0,,gform
1,2024-02-15,swim_free,,3555.0,,40.0,,gform
1,2024-02-16,swim_free,,3240.0,,40.0,,gform
1,2024-02-17,swim_free,,3300.0,,31.0,,gform
1,2024-02-18,core,150.0,,,,,gform
1,2024-02-18,pushup,155.0,,,,,gform
1,2024-02-18,run,,2400.0,6.0,,,gform
1,2024-02-19,swim_free,,3681.0,,40.0,,gform
1,2024-02-20,swim_free,,3465.0,,40.0,,gform
1,2024-02-21,swim_free,,3513.0,,40.0,,gform
1,2024-02-24,core,150.0,,,,,gform
1,2024-02-24,pushup,150.0,,,,,gform
1,2024-02-24,run,,2400.0,6.0,,,gform
1,2024-02-25,core,150.0,,,,,gform
1,2024-02-25,pushup,155.0,,,,,gform
1,2024-02-25,run,,2400.0,6.0,,,gform
1,2024-02-26,swim_free,,3609.0,,38.0,,gform
1,2024-02-27,swim_free,,3381.0,,40.0,,gform
1,2024-02-28,swim_free,,3240.0,,40.0,,gform
1,2024-02-29,core,150.0,,,,,gform
1,2024-02-29,pushup,150.0,,,,,gform
1,2024-02-29,run,,2400.0,6.0,,,gform
1,2024-03-01,core,150.0,,,,,gform
1,2024-03-01,pushup,150.0,,,,,gform
1,2024-03-01,run,,2400.0,6.0,,,gform
1,2024-03-02,swim_free,,3351.0,,40.0,,gform
1,2024-03-03,core,150.0,,,,,gform
1,2024-03-03,pushup,150.0,,,,,gform
1,2024-03-03,run,,2400.0,6.0,,,gform
1,2024-03-04,core,150.0,,,,,gform
1,2024-03-04,pushup,150.0,,,,,gform
1,2024-03-04,run,,2400.0,6.0,,,gform
1,2024-03-05,core,155.0,,,,,gform
1,2024-03-05,pushup,150.0,,,,,gform
1,2024-03-05,run,,2460.0,6.0,,,gform
1,2024-03-06,core,150.0,,,,,gform
1,2024-03-06,pushup,150.0,,,,,gform
1,2024-03-06,run,,2400.0,6.0,,,gform
1,2024-03-07,swim_free,,3567.0,,36.0,,gform
1,2024-03-08,swim_free,,3213.0,,40.0,역대 2번째 기록,gform
1,2024-03-09,core,150.0,,,,,gform
1,2024-03-09,pushup,150.0,,,,,gform
1,2024-03-09,run,,2400.0,6.0,,,gform
1,2024-03-10,swim_free,,3099.0,,32.0,웅 목 아파서 빨리 나옴,gform
1,2024-03-11,swim_free,,3540.0,,38.0,,gform
1,2024-03-12,core,150.0,,,,,gform
1,2024-03-12,pushup,150.0,,,,,gform
1,2024-03-12,run,,2400.0,6.0,,,gform
1,2024-03-13,swim_free,,3615.0,,39.0,,gform
1,2024-03-16,core,150.0,,,,,gform
1,2024-03-16,pushup,150.0,,,,,gform
1,2024-03-16,run,,2400.0,6.0,,,gform
1,2024-03-17,core,150.0,,,,,gform
1,2024-03-17,pushup,150.0,,,,,gform
1,2024-03-17,run,,2400.0,5.6,,,gform
1,2024-03-18,swim_free,,3600.0,,35.0,,gform
1,2024-03-19,core,150.0,,,,,gform
1,2024-03-19,pushup,150.0,,,,,gform
1,2024-03-19,run,,2400.0,5.6,,,gform
1,2024-03-20,swim_free,,3480.0,,40.0,,gform
1,2024-03-21,core,150.0,,,,,gform
1,2024-03-21,pushup,150.0,,,,,gform
1,2024-03-21,run,,2439.0,6.0,,,gform
1,2024-03-22,core,150.0,,,,,gform
1,2024-03-22,pushup,150.0,,,,,gform
1,2024-03-22,run,,2400.0,6.0,,,gform
1,2024-03-25,core,150.0,,,,,gform
1,2024-03-25,pushup,150.0,,,,,gform
1,2024-03-25,run,,2400.0,6.0,,,gform
1,2024-03-26,swim_free,,3495.0,,40.0,,gform
1,2024-03-27,swim_free,,3600.0,,40.0,,gform
1,2024-03-28,core,150.0,,,,,gform
1,2024-03-28,pushup,150.0,,,,,gform
1,2024-03-28,run,,2400.0,6.0,,,gform
1,2024-03-29,core,150.0,,,,,gform
1,2024-03-29,pushup,150.0,,,,,gform
1,2024-03-29,run,,2400.0,5.8,,,gform
1,2024-03-30,core,150.0,,,,,gform
1,2024-03-30,pushup,150.0,,,,,gform
1,2024-03-30,run,,2460.0,6.0,,,gform
1,2024-03-31,swim_free,,3225.0,,34.0,다른 가족들과 같이 가서 빨리 나옴,gform
1,2024-04-01,swim_free,,3567.0,,38.0,,gform
1,2024-04-02,swim_free,,3627.0,,39.0,,gform
1,2024-04-03,core,150.0,,,,,gform
1,2024-04-03,pushup,150.0,,,,,gform
1,2024-04-03,run,,2400.0,5.6,,,gform
1,2024-04-05,core,150.0,,,,,gform
1,2024-04-05,pushup,150.0,,,,,gform
1,2024-04-05,run,,2400.0,6.0,,,gform
1,2024-04-06,core,150.0,,,,,gform
1,2024-04-06,leg,150.0,,,,,gform
1,2024-04-06,run,,2400.0,6.0,,,gform
1,2024-04-07,swim_free,,3225.0,,33.0,,gform
1,2024-04-08,core,150.0,,,,,gform
1,2024-04-08,leg,150.0,,,,,gform
1,2024-04-08,run,,2400.0,5.7,,,gform
1,2024-04-09,core,150.0,,,,,gform
1,2024-04-09,leg,150.0,,,,,gform
1,2024-04-09,run,,2400.0,5.6,,,gform
1,2024-04-10,core,150.0,,,,,gform
1,2024-04-10,leg,75.0,,,,,gform
1,2024-04-10,pushup,75.0,,,,,gform
1,2024-04-10,run,,2460.0,6.0,,,gform
1,2024-04-11,swim_free,,3669.0,,38.0,,gform
1,2024-04-12,core,150.0,,,,,gform
1,2024-04-12,pushup,150.0,,,,,gform
1,2024-04-12,run,,2400.0,5.9,,,gform
1,2024-04-13,core,150.0,,,,,gform
1,2024-04-13,pushup,150.0,,,,,gform
1,2024-04-13,run,,2400.0,6.0,,,gform
1,2024-04-14,core,150.0,,,,,gform
1,2024-04-14,pushup,150.0,,,,,gform
1,2024-04-14,run,,2400.0,6.0,,,gform
1,2024-04-15,swim_free,,3600.0,,37.0,,gform
1,2024-04-16,swim_free,,3549.0,,33.0,,gform
1,2024-04-17,swim_free,,3621.0,,39.0,,gform
1,2024-04-18,core,150.0,,,,,gform
1,2024-04-18,pushup,150.0,,,,,gform
1,2024-04-18,run,,2460.0,5.8,,,gform
1,2024-04-19,swim_free,,1800.0,,20.0,,gform
1,2024-04-20,core,150.0,,,,,gform
1,2024-04-20,pushup,150.0,,,,,gform
1,2024-04-20,run,,2400.0,6.0,,,gform
1,2024-04-21,core,150.0,,,,,gform
1,2024-04-21,leg,150.0,,,,,gform
1,2024-04-21,run,,2400.0,6.0,,,gform
1,2024-04-22,core,150.0,,,,,gform
1,2024-04-22,pushup,150.0,,,,,gform
1,2024-04-22,run,,2400.0,6.0,,,gform
1,2024-04-23,core,150.0,,,,,gform
1,2024-04-23,leg,150.0,,,,,gform
1,2024-04-23,run,,2400.0,6.0,,,gform
1,2024-04-24,core,150.0,,,,,gform
1,2024-04-24,leg,110.0,,,,,gform
1,2024-04-24,pushup,40.0,,,,,gform
1,2024-04-24,run,,2460.0,5.9,,,gform
1,2024-04-25,core,150.0,,,,,gform
1,2024-04-25,pushup,150.0,,,,,gform
1,2024-04-25,run,,2460.0,6.0,,,gform
1,2024-04-26,swim_free,,3600.0,,36.0,,gform
1,2024-04-27,core,150.0,,,,풀업 40kg 150개,gform
1,2024-04-27,pushup,150.0,,,,풀업 40kg 150개,gform
1,2024-04-27,run,,2400.0,5.9,,풀업 40kg 150개,gform
1,2024-04-28,swim_free,,3081.0,,29.0,,gform
1,2024-04-29,core,150.0,,,,,gform
1,2024-04-29,pushup,150.0,,,,,gform
1,2024-04-29,run,,2520.0,6.0,,,gform
1,2024-04-30,swim_free,,3531.0,,35.0,,gform
1,2024-05-02,swim_free,,3597.0,,38.0,,gform
1,2024-05-03,swim_free,,3531.0,,40.0,,gform
1,2024-05-04,core,150.0,,,,,gform
1,2024-05-04,pushup,150.0,,,,,gform
1,2024-05-04,run,,2400.0,5.6,,,gform
1,2024-05-05,core,150.0,,,,갈비뼈 부상,gform
1,2024-05-05,pushup,150.0,,,,갈비뼈 부상,gform
1,2024-05-05,run,,2400.0,5.0,,갈비뼈 부상,gform
1,2024-05-06,core,150.0,,,,갈비뼈 부상,gform
1,2024-05-06,pushup,150.0,,,,갈비뼈 부상,gform
1,2024-05-06,run,,2400.0,5.2,,갈비뼈 부상,gform
1,2024-05-07,core,150.0,,,,,gform
1,2024-05-07,pushup,150.0,,,,,gform
1,2024-05-07,run,,2400.0,6.0,,,gform
1,2024-05-08,core,150.0,,,,,gform
1,2024-05-08,pushup,150.0,,,,,gform
1,2024-05-08,run,,2400.0,5.9,,,gform
1,2024-05-09,core,150.0,,,,,gform
1,2024-05-09,pushup,150.0,,,,,gform
1,2024-05-09,run,,2400.0,5.8,,,gform
1,2024-05-10,core,150.0,,,,,gform
1,2024-05-10,pushup,150.0,,,,,gform
1,2024-05-10,run,,2400.0,5.9,,,gform
1,2024-05-11,core,150.0,,,,,gform
1,2024-05-11,pushup,150.0,,,,,gform
1,2024-05-11,run,,2400.0,5.9,,,gform
1,2024-05-12,swim_free,,2961.0,,23.0,,gform
1,2024-05-13,swim_free,,3540.0,,35.0,,gform
1,2024-05-14,swim_free,,3555.0,,38.0,,gform
1,2024-05-15,core,150.0,,,,,gform
1,2024-05-15,pushup,150.0,,,,,gform
1,2024-05-15,run,,2400.0,5.7,,,gform
1,2024-05-16,swim_free,,3540.0,,40.0,,gform
1,2024-05-17,core,150.0,,,,,gform
1,2024-05-17,pushup,150.0,,,,,gform
1,2024-05-17,run,,2400.0,5.8,,,gform
1,2024-05-18,core,150.0,,,,,gform
1,2024-05-18,pushup,150.0,,,,,gform
1,2024-05-18,run,,2400.0,5.6,,,gform
1,2024-05-19,core,150.0,,,,,gform
1,2024-05-19,pushup,150.0,,,,,gform
1,2024-05-19,run,,2400.0,5.4,,,gform
1,2024-05-20,swim_free,,3540.0,,35.0,,gform
1,2024-05-22,swim_free,,3519.0,,33.0,,gform
1,2024-05-23,core,150.0,,,,,gform
1,2024-05-23,pushup,150.0,,,,,gform
1,2024-05-23,run,,2400.0,5.7,,,gform
1,2024-05-26,swim_free,,3033.0,,29.0,,gform
1,2024-05-27,swim_free,,3600.0,,40.0,,gform
1,2024-05-28,swim_free,,3573.0,,40.0,,gform
1,2024-05-29,swim_free,,3507.0,,35.0,,gform
1,2024-05-30,run,,2220.0,5.0,,배고파서 중단,gform
1,2024-05-31,core,150.0,,,,,gform
1,2024-05-31,pushup,150.0,,,,,gform
1,2024-05-31,run,,2400.0,6.0,,,gform
1,2024-06-01,core,150.0,,,,,gform
1,2024-06-01,pushup,150.0,,,,,gform
1,2024-06-01,run,,2400.0,5.7,,,gform
1,2024-06-02,core,80.0,,,,속이 안 좋아서 중단,gform
1,2024-06-02,pushup,80.0,,,,속이 안 좋아서 중단,gform
1,2024-06-02,run,,2400.0,5.7,,속이 안 좋아서 중단,gform
1,2024-06-03,swim_free,,2433.0,,35.0,,gform
1,2024-06-04,swim_free,,3513.0,,40.0,,gform
1,2024-06-05,core,150.0,,,,,gform
1,2024-06-05,pushup,150.0,,,,,gform
1,2024-06-05,run,,2400.0,5.8,,,gform
1,2024-06-06,run,,2220.0,4.9,,,gform
1,2024-06-07,swim_free,,2667.0,,30.0,,gform
1,2024-06-09,swim_free,,3120.0,,35.0,,gform
1,2024-06-11,swim_free,,3591.0,,39.0,,gform
1,2024-06-12,swim_free,,3597.0,,39.0,,gform
1,2024-06-13,swim_free,,3597.0,,39.0,,gform
1,2024-06-14,swim_free,,2625.0,,27.0,,gform
1,2024-06-16,core,120.0,,,,,gform
1,2024-06-16,pushup,120.0,,,,,gform
1,2024-06-16,run,,2400.0,5.9,,,gform
1,2024-06-17,core,150.0,,,,,gform
1,2024-06-17,pushup,150.0,,,,,gform
1,2024-06-17,run,,2400.0,5.8,,,gform
1,2024-06-18,swim_free,,3525.0,,34.0,,gform
1,2024-06-20,core,150.0,,,,,gform
1,2024-06-20,pushup,150.0,,,,,gform
1,2024-06-20,run,,2400.0,5.5,,,gform
1,2024-06-21,swim_free,,2691.0,,25.0,,gform
1,2024-06-22,core,150.0,,,,,gform
1,2024-06-22,pushup,150.0,,,,,gform
1,2024-06-22,run,,2400.0,5.7,,,gform
1,2024-06-23,swim_free,,2073.0,,23.0,,gform
1,2024-06-24,swim_free,,3600.0,,40.0,,gform
1,2024-06-25,swim_free,,3633.0,,40.0,,gform
1,2024-06-26,swim_free,,3513.0,,38.0,,gform
1,2024-06-27,core,150.0,,,,,gform
1,2024-06-27,pushup,150.0,,,,,gform
1,2024-06-27,run,,2400.0,5.6,,,gform
1,2024-06-28,swim_free,,3405.0,,40.0,,gform
1,2024-06-29,core,150.0,,,,,gform
1,2024-06-29,pushup,150.0,,,,,gform
1,2024-06-29,run,,2400.0,5.6,,,gform
1,2024-06-30,swim_free,,3420.0,,35.0,,gform
1,2024-07-01,core,150.0,,,,,gform
1,2024-07-01,pushup,150.0,,,,,gform
1,2024-07-01,run,,2400.0,5.8,,,gform
1,2024-07-02,core,150.0,,,,,gform
1,2024-07-02,pushup,150.0,,,,,gform
1,2024-07-03,swim_free,,3633.0,,40.0,,gform
1,2024-07-04,core,100.0,,,,,gform
1,2024-07-04,pushup,100.0,,,,,gform
1,2024-07-04,run,,1800.0,4.2,,,gform
1,2024-07-06,core,150.0,,,,,gform
1,2024-07-06,pushup,150.0,,,,,gform
1,2024-07-06,run,,2400.0,5.6,,,gform
1,2024-07-07,swim_free,,3591.0,,38.0,,gform
1,2024-07-08,run,,1680.0,3.8,,배고파,gform
1,2024-07-09,swim_free,,3705.0,,40.0,,gform
1,2024-07-11,swim_free,,3549.0,,40.0,,gform
1,2024-07-12,swim_free,,2409.0,,25.0,,gform
1,2024-07-14,etc,,7200.0,,,롯데 아쿠아슬론 대회,gform
1,2024-07-15,core,150.0,,,,,gform
1,2024-07-15,pushup,150.0,,,,,gform
1,2024-07-15,run,,2400.0,5.8,,,gform
1,2024-07-16,swim_free,,2835.0,,30.0,,gform
1,2024-07-17,core,150.0,,,,,gform
1,2024-07-17,pushup,150.0,,,,,gform
1,2024-07-17,run,,2400.0,6.0,,,gform
1,2024-07-19,swim_free,,3057.0,,31.0,,gform
1,2024-07-20,core,150.0,,,,,gform
1,2024-07-20,pushup,150.0,,,,,gform
1,2024-07-20,run,,2400.0,5.8,,,gform
1,2024-07-21,core,150.0,,,,,gform
1,2024-07-21,pushup,150.0,,,,,gform
1,2024-07-21,run,,2400.0,5.9,,,gform
1,2024-07-22,swim_free,,3579.0,,36.0,,gform
1,2024-07-23,swim_free,,3573.0,,36.0,,gform
1,2024-07-24,core,150.0,,,,,gform
1,2024-07-24,pushup,150.0,,,,,gform
1,2024-07-24,run,,2400.0,5.9,,,gform
1,2024-07-25,swim_free,,3153.0,,32.0,,gform
1,2024-07-26,swim_free,,3420.0,,35.0,,gform
1,2024-07-27,core,150.0,,,,,gform
1,2024-07-27,pushup,150.0,,,,,gform
1,2024-07-27,run,,2400.0,5.8,,,gform
1,2024-07-28,swim_free,,3219.0,,32.0,,gform
1,2024-07-29,core,150.0,,,,,gform
1,2024-07-29,pushup,150.0,,,,,gform
1,2024-07-29,run,,2400.0,6.0,,,gform
1,2024-07-31,swim_free,,3573.0,,40.0,,gform
1,2024-08-01,core,150.0,,,,,gform
1,2024-08-01,pushup,150.0,,,,,gform
1,2024-08-01,run,,2400.0,6.0,,,gform
1,2024-08-05,core,150.0,,,,마닐라 콘도 Gym,gform
1,2024-08-05,pushup,150.0,,,,마닐라 콘도 Gym,gform
1,2024-08-05,run,,2400.0,6.0,,마닐라 콘도 Gym,gform
1,2024-08-08,run,,3600.0,,,세부 해변 조깅,gform
1,2024-08-10,swim_free,,3600.0,,,보라카이 해변 4번 왕복,gform
1,2024-08-11,swim_free,,3600.0,,,보라카이 해변 6번 왕복,gform
1,2024-08-14,swim_free,,2400.0,,24.0,Avida 수영장,gform
1,2024-08-15,run,,2400.0,3.0,,"Avida 수영장, 위점프",gform
1,2024-08-15,swim_free,,2400.0,,20.0,"Avida 수영장, 위점프",gform
1,2024-08-18,core,150.0,,,,,gform
1,2024-08-18,pushup,150.0,,,,,gform
1,2024-08-18,run,,2400.0,5.8,,,gform
1,2024-08-19,core,40.0,,,,,gform
1,2024-08-19,pushup,40.0,,,,,gform
1,2024-08-19,run,,1800.0,4.0,,,gform
1,2024-08-20,swim_free,,2025.0,,20.0,,gform
1,2024-08-21,core,200.0,,,,,gform
1,2024-08-21,pushup,200.0,,,,,gform
1,2024-08-22,core,100.0,,,,,gform
1,2024-08-22,pushup,100.0,,,,,gform
1,2024-08-23,swim_free,,3741.0,,40.0,,gform
1,2024-08-24,run,,3600.0,,,배민,gform
1,2024-08-25,swim_free,,3057.0,,28.0,,gform
1,2024-08-26,core,200.0,,,,,gform
1,2024-08-26,pushup,200.0,,,,,gform
1,2024-08-26,run,,1200.0,2.8,,,gform
1,2024-08-27,swim_free,,2400.0,,24.0,,gform
1,2024-08-29,swim_free,,3507.0,,40.0,,gform
1,2024-08-31,core,200.0,,,,,gform
1,2024-08-31,pushup,200.0,,,,,gform
1,2024-08-31,run,,1800.0,4.5,,,gform
1,2024-09-01,swim_free,,3300.0,,37.0,,gform
1,2024-09-02,core,200.0,,,,,gform
1,2024-09-02,pushup,200.0,,,,,gform
1,2024-09-02,run,,1800.0,4.5,,,gform
1,2024-09-03,swim_free,,3531.0,,36.0,,gform
1,2024-09-04,core,160.0,,,,,gform
1,2024-09-04,pushup,160.0,,,,,gform
1,2024-09-04,run,,900.0,2.25,,,gform
1,2024-09-05,swim_free,,3120.0,,30.0,,gform
1,2024-09-07,core,200.0,,,,,gform
1,2024-09-07,pushup,200.0,,,,,gform
1,2024-09-07,run,,1800.0,4.5,,,gform
1,2024-09-09,core,200.0,,,,,gform
1,2024-09-09,pushup,200.0,,,,,gform
1,2024-09-09,run,,1800.0,4.3,,,gform
1,2024-09-10,swim_free,,3633.0,,38.0,,gform
1,2024-09-11,core,200.0,,,,,gform
1,2024-09-11,pushup,200.0,,,,,gform
1,2024-09-11,run,,1800.0,4.5,,,gform
1,2024-09-12,swim_free,,3489.0,,40.0,,gform
1,2024-09-13,swim_free,,3480.0,,35.0,,gform
1,2024-09-14,core,200.0,,,,,gform
1,2024-09-14,pushup,200.0,,,,,gform
1,2024-09-14,run,,1800.0,4.3,,,gform
1,2024-09-19,core,200.0,,,,,gform
1,2024-09-19,pushup,200.0,,,,,gform
1,2024-09-19,run,,1800.0,4.2,,,gform
1,2024-09-21,core,200.0,,,,,gform
1,2024-09-21,pushup,200.0,,,,,gform
1,2024-09-21,run,,1800.0,4.3,,,gform
1,2024-09-22,swim_free,,3417.0,,35.0,,gform
1,2024-09-23,core,200.0,,,,,gform
1,2024-09-23,pushup,200.0,,,,,gform
1,2024-09-23,run,,1800.0,4.5,,,gform
1,2024-09-26,core,140.0,,,,,gform
1,2024-09-26,pushup,140.0,,,,,gform
1,2024-09-26,run,,1800.0,4.4,,,gform
1,2024-09-29,etc,,7200.0,,,익산 아쿠아톤 대회,gform
1,2024-09-30,core,200.0,,,,,gform
1,2024-09-30,pushup,200.0,,,,,gform
1,2024-09-30,run,,1800.0,4.5,,,gform
1,2024-10-01,core,200.0,,,,Pull-up 무게 변경 : 40kg > 35kg,gform
1,2024-10-01,pushup,200.0,,,,Pull-up 무게 변경 : 40kg > 35kg,gform
1,2024-10-01,run,,1800.0,4.5,,Pull-up 무게 변경 : 40kg > 35kg,gform
1,2024-10-02,swim_free,,3507.0,,38.0,,gform
1,2024-10-03,etc,,3600.0,,,김제 지평선 마라톤,gform
1,2024-10-03,run,,3720.0,10.0,,김제 지평선 마라톤,gform
1,2024-10-04,swim_free,,3477.0,,37.0,,gform
1,2024-10-07,core,200.0,,,,,gform
1,2024-10-07,pushup,200.0,,,,,gform
1,2024-10-07,run,,1800.0,4.3,,,gform
1,2024-10-08,core,100.0,,,,,gform
1,2024-10-08,pushup,100.0,,,,,gform
1,2024-10-08,run,,1800.0,4.5,,,gform
1,2024-10-09,core,200.0,,,,,gform
1,2024-10-09,pushup,200.0,,,,,gform
1,2024-10-09,run,,1800.0,4.5,,,gform
1,2024-10-10,core,200.0,,,,인화원 짐,gform
1,2024-10-10,pushup,200.0,,,,인화원 짐,gform
1,2024-10-10,run,,1800.0,4.5,,인화원 짐,gform
1,2024-10-14,core,200.0,,,,두 손 모아 푸시업,gform
1,2024-10-14,pushup,170.0,,,,두 손 모아 푸시업,gform
1,2024-10-14,run,,1800.0,4.3,,두 손 모아 푸시업,gform
1,2024-10-18,core,200.0,,,,,gform
1,2024-10-18,pushup,200.0,,,,,gform
1,2024-10-18,run,,1800.0,4.5,,,gform
1,2024-10-19,core,200.0,,,,독감주사,gform
1,2024-10-19,leg,200.0,,,,독감주사,gform
1,2024-10-19,run,,1800.0,4.5,,독감주사,gform
1,2024-10-20,core,200.0,,,,,gform
1,2024-10-20,pushup,200.0,,,,,gform
1,2024-10-20,run,,1800.0,4.5,,,gform
1,2024-10-21,core,200.0,,,,오전 반반차,gform
1,2024-10-21,pushup,200.0,,,,오전 반반차,gform
1,2024-10-21,run,,1800.0,4.5,,오전 반반차,gform
1,2024-10-22,core,200.0,,,,인화원,gform
1,2024-10-22,pushup,200.0,,,,인화원,gform
1,2024-10-22,run,,1800.0,4.5,,인화원,gform
1,2024-10-23,core,200.0,,,,인화원,gform
1,2024-10-23,pushup,200.0,,,,인화원,gform
1,2024-10-23,run,,1800.0,4.5,,인화원,gform
1,2024-10-25,core,200.0,,,,,gform
1,2024-10-25,pushup,200.0,,,,,gform
1,2024-10-25,run,,1800.0,4.5,,,gform
1,2024-10-26,core,200.0,,,,,gform
1,2024-10-26,pushup,200.0,,,,,gform
1,2024-10-26,run,,1800.0,4.5,,,gform
1,2024-10-27,core,200.0,,,,,gform
1,2024-10-27,pushup,200.0,,,,,gform
1,2024-10-27,run,,1800.0,4.5,,,gform
1,2024-10-28,core,200.0,,,,,gform
1,2024-10-28,leg,200.0,,,,,gform
1,2024-10-28,pushup,10.0,,,,,gform
1,2024-10-28,run,,1800.0,4.3,,,gform
1,2024-10-29,swim_free,,3639.0,,37.0,,gform
1,2024-10-30,core,200.0,,,,,gform
1,2024-10-30,leg,140.0,,,,,gform
1,2024-10-30,pushup,60.0,,,,,gform
1,2024-10-30,run,,1800.0,4.2,,,gform
1,2024-10-31,swim_free,,3561.0,,37.0,,gform
1,2024-11-01,swim_free,,3555.0,,40.0,,gform
1,2024-11-02,core,200.0,,,,,gform
1,2024-11-02,leg,100.0,,,,,gform
1,2024-11-02,pushup,100.0,,,,,gform
1,2024-11-02,run,,1800.0,4.4,,,gform
1,2024-11-03,core,200.0,,,,,gform
1,2024-11-03,pushup,200.0,,,,,gform
1,2024-11-03,run,,1800.0,4.4,,,gform
1,2024-11-04,core,200.0,,,,,gform
1,2024-11-04,pushup,200.0,,,,,gform
1,2024-11-04,run,,1860.0,4.0,,,gform
1,2024-11-05,core,200.0,,,,,gform
1,2024-11-05,pushup,200.0,,,,,gform
1,2024-11-05,run,,1800.0,4.4,,,gform
1,2024-11-06,core,200.0,,,,,gform
1,2024-11-06,pushup,200.0,,,,,gform
1,2024-11-06,run,,1800.0,4.5,,,gform
1,2024-11-07,core,200.0,,,,Pull-up 30kg,gform
1,2024-11-07,pushup,200.0,,,,Pull-up 30kg,gform
1,2024-11-08,core,200.0,,,,풀업 35kg,gform
1,2024-11-08,pushup,200.0,,,,풀업 35kg,gform
1,2024-11-08,run,,1800.0,4.5,,풀업 35kg,gform
1,2024-11-09,core,200.0,,,,,gform
1,2024-11-09,pushup,200.0,,,,,gform
1,2024-11-09,run,,1800.0,4.3,,,gform
1,2024-11-10,core,200.0,,,,,gform
1,2024-11-10,pushup,200.0,,,,,gform
1,2024-11-10,run,,1800.0,4.0,,,gform
1,2024-11-11,core,100.0,,,,,gform
1,2024-11-11,pushup,100.0,,,,,gform
